06-1:交公路06-1表
   ****>L06-1:ERROR0011:相同路线编号的路段存在重复填报情况
      ^1:省份代码:34  路线编号:G236  起点桩号:139.989  终点桩号:141.269  断链类型:0  路段重复填报次数:2

   ****>L06-1:ERROR0012:相同路线编号的路段存在重叠填报情况
      ^1:省份代码:34  路线编号:G206  起点桩号:1306.003  终点桩号:1307.612  重叠路线编号:G206  重叠起点桩号:1306.923  重叠终点桩号:1307.611
      ^28:省份代码:34  路线编号:G312  起点桩号:446.461  终点桩号:447.025  重叠路线编号:G312  重叠起点桩号:444.737  重叠终点桩号:446.49
      ^29:省份代码:34  路线编号:G312  起点桩号:446.461  终点桩号:447.025  重叠路线编号:G312  重叠起点桩号:446.49  重叠终点桩号:459.613
      ^30:省份代码:34  路线编号:G312  起点桩号:446.49  终点桩号:459.613  重叠路线编号:G312  重叠起点桩号:446.461  重叠终点桩号:447.025
      ^31:省份代码:34  路线编号:G312  起点桩号:446.49  终点桩号:459.613  重叠路线编号:G312  重叠起点桩号:447.025  重叠终点桩号:447.688
      ^32:省份代码:34  路线编号:G312  起点桩号:486.846  终点桩号:487  重叠路线编号:G312  重叠起点桩号:486.846  重叠终点桩号:487.804
      ^33:省份代码:34  路线编号:G312  起点桩号:486.846  终点桩号:487.804  重叠路线编号:G312  重叠起点桩号:487.403  重叠终点桩号:487.471
      ^34:省份代码:34  路线编号:G312  起点桩号:486.846  终点桩号:487.804  重叠路线编号:G312  重叠起点桩号:487.471  重叠终点桩号:502.31
      ^35:省份代码:34  路线编号:G312  起点桩号:486.846  终点桩号:487.804  重叠路线编号:G312  重叠起点桩号:486.846  重叠终点桩号:487
      ^36:省份代码:34  路线编号:G312  起点桩号:486.846  终点桩号:487.804  重叠路线编号:G312  重叠起点桩号:487  重叠终点桩号:487.403
      ^37:省份代码:34  路线编号:G312  起点桩号:487.471  终点桩号:502.31  重叠路线编号:G312  重叠起点桩号:487.804  重叠终点桩号:488.37
      ^38:省份代码:34  路线编号:G312  起点桩号:487.471  终点桩号:502.31  重叠路线编号:G312  重叠起点桩号:486.846  重叠终点桩号:487.804
      ^39:省份代码:34  路线编号:G318  起点桩号:236.663  终点桩号:258.026  重叠路线编号:G318  重叠起点桩号:236.663  重叠终点桩号:238.257
      ^40:省份代码:34  路线编号:G318  起点桩号:236.663  终点桩号:238.257  重叠路线编号:G318  重叠起点桩号:236.663  重叠终点桩号:258.026
      ^41:省份代码:34  路线编号:G318  起点桩号:456.498  终点桩号:458.093  重叠路线编号:G318  重叠起点桩号:456.498  重叠终点桩号:459.607
      ^42:省份代码:34  路线编号:G318  起点桩号:456.498  终点桩号:459.607  重叠路线编号:G318  重叠起点桩号:456.498  重叠终点桩号:458.093
      ^43:省份代码:34  路线编号:G318  起点桩号:456.498  终点桩号:459.607  重叠路线编号:G318  重叠起点桩号:458.093  重叠终点桩号:459.443
      ^44:省份代码:34  路线编号:G318  起点桩号:456.498  终点桩号:459.607  重叠路线编号:G318  重叠起点桩号:459.443  重叠终点桩号:466.99
      ^45:省份代码:34  路线编号:G318  起点桩号:459.443  终点桩号:466.99  重叠路线编号:G318  重叠起点桩号:456.498  重叠终点桩号:459.607
      ^46:省份代码:34  路线编号:G318  起点桩号:624.308  终点桩号:625.427  重叠路线编号:G318  重叠起点桩号:624.308  重叠终点桩号:630.862
      ^47:省份代码:34  路线编号:G318  起点桩号:624.308  终点桩号:630.862  重叠路线编号:G318  重叠起点桩号:624.308  重叠终点桩号:625.427
      ^48:省份代码:34  路线编号:G328  起点桩号:714.167  终点桩号:714.553  重叠路线编号:G328  重叠起点桩号:714.167  重叠终点桩号:725.201
      ^49:省份代码:34  路线编号:G328  起点桩号:714.167  终点桩号:725.201  重叠路线编号:G328  重叠起点桩号:714.167  重叠终点桩号:714.553
      ^50:省份代码:34  路线编号:G328  起点桩号:714.167  终点桩号:725.201  重叠路线编号:G328  重叠起点桩号:714.553  重叠终点桩号:715.723
      ^51:省份代码:34  路线编号:G329  起点桩号:908.449  终点桩号:913.957  重叠路线编号:G329  重叠起点桩号:908.449  重叠终点桩号:908.993
      ^52:省份代码:34  路线编号:G329  起点桩号:908.449  终点桩号:913.957  重叠路线编号:G329  重叠起点桩号:908.993  重叠终点桩号:911.795
      ^53:省份代码:34  路线编号:G329  起点桩号:908.449  终点桩号:913.957  重叠路线编号:G329  重叠起点桩号:911.795  重叠终点桩号:917.285
      ^54:省份代码:34  路线编号:G329  起点桩号:908.449  终点桩号:908.993  重叠路线编号:G329  重叠起点桩号:908.449  重叠终点桩号:913.957
      ^55:省份代码:34  路线编号:G329  起点桩号:911.795  终点桩号:917.285  重叠路线编号:G329  重叠起点桩号:913.957  重叠终点桩号:914.312
      ^56:省份代码:34  路线编号:G329  起点桩号:911.795  终点桩号:917.285  重叠路线编号:G329  重叠起点桩号:914.312  重叠终点桩号:915.103
      ^57:省份代码:34  路线编号:G329  起点桩号:911.795  终点桩号:917.285  重叠路线编号:G329  重叠起点桩号:915.103  重叠终点桩号:915.752
      ^58:省份代码:34  路线编号:G329  起点桩号:911.795  终点桩号:917.285  重叠路线编号:G329  重叠起点桩号:908.449  重叠终点桩号:913.957
      ^59:省份代码:34  路线编号:G344  起点桩号:502.107  终点桩号:502.922  重叠路线编号:G344  重叠起点桩号:502.107  重叠终点桩号:502.8
      ^60:省份代码:34  路线编号:G344  起点桩号:502.107  终点桩号:502.8  重叠路线编号:G344  重叠起点桩号:502.107  重叠终点桩号:502.922
      ^61:省份代码:34  路线编号:G344  起点桩号:570.354  终点桩号:570.695  重叠路线编号:G344  重叠起点桩号:570.354  重叠终点桩号:577.73
      ^62:省份代码:34  路线编号:G344  起点桩号:570.354  终点桩号:577.73  重叠路线编号:G344  重叠起点桩号:570.354  重叠终点桩号:570.695
      ^63:省份代码:34  路线编号:G345  起点桩号:585.643  终点桩号:585.998  重叠路线编号:G345  重叠起点桩号:585.964  重叠终点桩号:588.309
      ^64:省份代码:34  路线编号:G345  起点桩号:585.964  终点桩号:588.309  重叠路线编号:G345  重叠起点桩号:585.643  重叠终点桩号:585.998
      ^65:省份代码:34  路线编号:G345  起点桩号:585.964  终点桩号:588.309  重叠路线编号:G345  重叠起点桩号:585.998  重叠终点桩号:586.761
      ^66:省份代码:34  路线编号:G347  起点桩号:176.32  终点桩号:197.38  重叠路线编号:G347  重叠起点桩号:176.32  重叠终点桩号:182.65
      ^67:省份代码:34  路线编号:G347  起点桩号:176.32  终点桩号:197.38  重叠路线编号:G347  重叠起点桩号:182.65  重叠终点桩号:186.65
      ^68:省份代码:34  路线编号:G347  起点桩号:176.32  终点桩号:182.65  重叠路线编号:G347  重叠起点桩号:176.32  重叠终点桩号:197.38
      ^69:省份代码:34  路线编号:G347  起点桩号:252.42  终点桩号:256.753  重叠路线编号:G347  重叠起点桩号:252.42  重叠终点桩号:254.784
      ^70:省份代码:34  路线编号:G347  起点桩号:252.42  终点桩号:256.753  重叠路线编号:G347  重叠起点桩号:254.784  重叠终点桩号:255.758
      ^71:省份代码:34  路线编号:G347  起点桩号:252.42  终点桩号:256.753  重叠路线编号:G347  重叠起点桩号:255.758  重叠终点桩号:257.729
      ^72:省份代码:34  路线编号:G347  起点桩号:252.42  终点桩号:254.784  重叠路线编号:G347  重叠起点桩号:252.42  重叠终点桩号:256.753
      ^73:省份代码:34  路线编号:G347  起点桩号:255.758  终点桩号:257.729  重叠路线编号:G347  重叠起点桩号:252.42  重叠终点桩号:256.753
      ^74:省份代码:34  路线编号:G530  起点桩号:269.758  终点桩号:269.94  重叠路线编号:G530  重叠起点桩号:269.758  重叠终点桩号:270.166
      ^75:省份代码:34  路线编号:G530  起点桩号:269.758  终点桩号:270.166  重叠路线编号:G530  重叠起点桩号:269.758  重叠终点桩号:269.94
      ^76:省份代码:34  路线编号:S102  起点桩号:75.691  终点桩号:76.564  重叠路线编号:S102  重叠起点桩号:75.691  重叠终点桩号:76.42
      ^77:省份代码:34  路线编号:S102  起点桩号:75.691  终点桩号:76.564  重叠路线编号:S102  重叠起点桩号:76.42  重叠终点桩号:76.735
      ^78:省份代码:34  路线编号:S102  起点桩号:75.691  终点桩号:76.42  重叠路线编号:S102  重叠起点桩号:75.691  重叠终点桩号:76.564
      ^79:省份代码:34  路线编号:S102  起点桩号:76.42  终点桩号:76.735  重叠路线编号:S102  重叠起点桩号:76.564  重叠终点桩号:78.036
      ^80:省份代码:34  路线编号:S102  起点桩号:76.42  终点桩号:76.735  重叠路线编号:S102  重叠起点桩号:75.691  重叠终点桩号:76.564
      ^81:省份代码:34  路线编号:S102  起点桩号:76.564  终点桩号:78.036  重叠路线编号:S102  重叠起点桩号:76.42  重叠终点桩号:76.735
      ^82:省份代码:34  路线编号:S102  起点桩号:189.399  终点桩号:193.959  重叠路线编号:S102  重叠起点桩号:189.399  重叠终点桩号:190.12
      ^83:省份代码:34  路线编号:S102  起点桩号:189.399  终点桩号:190.12  重叠路线编号:S102  重叠起点桩号:189.399  重叠终点桩号:193.959
      ^84:省份代码:34  路线编号:S103  起点桩号:191.162  终点桩号:192.554  重叠路线编号:S103  重叠起点桩号:191.162  重叠终点桩号:199.957
      ^85:省份代码:34  路线编号:S103  起点桩号:191.162  终点桩号:199.957  重叠路线编号:S103  重叠起点桩号:191.162  重叠终点桩号:192.554
      ^86:省份代码:34  路线编号:S105  起点桩号:89.221  终点桩号:94.758  重叠路线编号:S105  重叠起点桩号:94.634  重叠终点桩号:95.411
      ^87:省份代码:34  路线编号:S105  起点桩号:89.221  终点桩号:94.758  重叠路线编号:S105  重叠起点桩号:93.81  重叠终点桩号:94.634
      ^88:省份代码:34  路线编号:S105  起点桩号:94.634  终点桩号:95.411  重叠路线编号:S105  重叠起点桩号:89.221  重叠终点桩号:94.758
      ^89:省份代码:34  路线编号:S105  起点桩号:94.634  终点桩号:95.411  重叠路线编号:S105  重叠起点桩号:94.758  重叠终点桩号:95.02
      ^90:省份代码:34  路线编号:S105  起点桩号:94.634  终点桩号:95.411  重叠路线编号:S105  重叠起点桩号:95.02  重叠终点桩号:95.411
      ^91:省份代码:34  路线编号:S105  起点桩号:95.02  终点桩号:95.411  重叠路线编号:S105  重叠起点桩号:94.634  重叠终点桩号:95.411
      ^92:省份代码:34  路线编号:S218  起点桩号:29.749  终点桩号:30.01  重叠路线编号:S218  重叠起点桩号:29.749  重叠终点桩号:37.77
      ^93:省份代码:34  路线编号:S218  起点桩号:29.749  终点桩号:37.77  重叠路线编号:S218  重叠起点桩号:29.749  重叠终点桩号:30.01
      ^94:省份代码:34  路线编号:S219  起点桩号:38.664  终点桩号:41.374  重叠路线编号:S219  重叠起点桩号:38.664  重叠终点桩号:41.333
      ^95:省份代码:34  路线编号:S219  起点桩号:38.664  终点桩号:41.333  重叠路线编号:S219  重叠起点桩号:38.664  重叠终点桩号:41.374
      ^96:省份代码:34  路线编号:S219  起点桩号:38.664  终点桩号:41.374  重叠路线编号:S219  重叠起点桩号:41.333  重叠终点桩号:46.511
      ^97:省份代码:34  路线编号:S219  起点桩号:41.333  终点桩号:46.511  重叠路线编号:S219  重叠起点桩号:38.664  重叠终点桩号:41.374
      ^98:省份代码:34  路线编号:S219  起点桩号:41.333  终点桩号:46.511  重叠路线编号:S219  重叠起点桩号:41.374  重叠终点桩号:45.931
      ^99:省份代码:34  路线编号:S219  起点桩号:41.333  终点桩号:46.511  重叠路线编号:S219  重叠起点桩号:45.931  重叠终点桩号:51.591
      ^100:省份代码:34  路线编号:S219  起点桩号:45.931  终点桩号:51.591  重叠路线编号:S219  重叠起点桩号:41.333  重叠终点桩号:46.511
      ^101:省份代码:34  路线编号:S219  起点桩号:45.931  终点桩号:51.591  重叠路线编号:S219  重叠起点桩号:46.511  重叠终点桩号:51.682
      ^102:省份代码:34  路线编号:S219  起点桩号:46.511  终点桩号:51.682  重叠路线编号:S219  重叠起点桩号:45.931  重叠终点桩号:51.591
      ^103:省份代码:34  路线编号:S219  起点桩号:46.511  终点桩号:51.682  重叠路线编号:S219  重叠起点桩号:51.591  重叠终点桩号:62.514
      ^104:省份代码:34  路线编号:S219  起点桩号:51.591  终点桩号:62.514  重叠路线编号:S219  重叠起点桩号:59.684  重叠终点桩号:66.305
      ^105:省份代码:34  路线编号:S219  起点桩号:51.591  终点桩号:62.514  重叠路线编号:S219  重叠起点桩号:46.511  重叠终点桩号:51.682
      ^106:省份代码:34  路线编号:S219  起点桩号:51.591  终点桩号:62.514  重叠路线编号:S219  重叠起点桩号:51.682  重叠终点桩号:58.866
      ^107:省份代码:34  路线编号:S219  起点桩号:51.591  终点桩号:62.514  重叠路线编号:S219  重叠起点桩号:58.866  重叠终点桩号:59.684
      ^108:省份代码:34  路线编号:S219  起点桩号:59.684  终点桩号:66.305  重叠路线编号:S219  重叠起点桩号:51.591  重叠终点桩号:62.514
      ^109:省份代码:34  路线编号:S219  起点桩号:59.684  终点桩号:66.305  重叠路线编号:S219  重叠起点桩号:62.514  重叠终点桩号:63.677
      ^110:省份代码:34  路线编号:S219  起点桩号:59.684  终点桩号:66.305  重叠路线编号:S219  重叠起点桩号:63.677  重叠终点桩号:64.668
      ^111:省份代码:34  路线编号:S219  起点桩号:59.684  终点桩号:66.305  重叠路线编号:S219  重叠起点桩号:64.668  重叠终点桩号:71.881
      ^112:省份代码:34  路线编号:S219  起点桩号:64.668  终点桩号:71.881  重叠路线编号:S219  重叠起点桩号:59.684  重叠终点桩号:66.305
      ^113:省份代码:34  路线编号:S225  起点桩号:3.449  终点桩号:4.8  重叠路线编号:S225  重叠起点桩号:3.449  重叠终点桩号:4.02
      ^114:省份代码:34  路线编号:S225  起点桩号:3.449  终点桩号:4.02  重叠路线编号:S225  重叠起点桩号:3.449  重叠终点桩号:4.8
      ^115:省份代码:34  路线编号:S230  起点桩号:123.812  终点桩号:126.026  重叠路线编号:S230  重叠起点桩号:123.812  重叠终点桩号:125.176
      ^116:省份代码:34  路线编号:S230  起点桩号:123.812  终点桩号:126.026  重叠路线编号:S230  重叠起点桩号:125.176  重叠终点桩号:126.013
      ^117:省份代码:34  路线编号:S230  起点桩号:123.812  终点桩号:126.026  重叠路线编号:S230  重叠起点桩号:126.013  重叠终点桩号:126.222
      ^118:省份代码:34  路线编号:S230  起点桩号:123.812  终点桩号:125.176  重叠路线编号:S230  重叠起点桩号:123.812  重叠终点桩号:126.026
      ^119:省份代码:34  路线编号:S230  起点桩号:126.013  终点桩号:126.222  重叠路线编号:S230  重叠起点桩号:123.812  重叠终点桩号:126.026
      ^120:省份代码:34  路线编号:S233  起点桩号:20.999  终点桩号:22.083  重叠路线编号:S233  重叠起点桩号:20.999  重叠终点桩号:21.962
      ^121:省份代码:34  路线编号:S233  起点桩号:20.999  终点桩号:21.962  重叠路线编号:S233  重叠起点桩号:20.999  重叠终点桩号:22.083
      ^122:省份代码:34  路线编号:S234  起点桩号:47.16  终点桩号:47.749  重叠路线编号:S234  重叠起点桩号:47.16  重叠终点桩号:59.16
      ^123:省份代码:34  路线编号:S234  起点桩号:47.16  终点桩号:59.16  重叠路线编号:S234  重叠起点桩号:47.16  重叠终点桩号:47.749
      ^124:省份代码:34  路线编号:S238  起点桩号:191.656  终点桩号:195.655  重叠路线编号:S238  重叠起点桩号:191.656  重叠终点桩号:198.671
      ^125:省份代码:34  路线编号:S238  起点桩号:191.656  终点桩号:198.671  重叠路线编号:S238  重叠起点桩号:191.656  重叠终点桩号:195.655
      ^126:省份代码:34  路线编号:S238  起点桩号:227.559  终点桩号:228.074  重叠路线编号:S238  重叠起点桩号:227.559  重叠终点桩号:228.564
      ^127:省份代码:34  路线编号:S238  起点桩号:227.559  终点桩号:228.564  重叠路线编号:S238  重叠起点桩号:227.559  重叠终点桩号:228.074
      ^128:省份代码:34  路线编号:S238  起点桩号:227.559  终点桩号:228.564  重叠路线编号:S238  重叠起点桩号:228.074  重叠终点桩号:237.475
      ^129:省份代码:34  路线编号:S238  起点桩号:228.074  终点桩号:237.475  重叠路线编号:S238  重叠起点桩号:227.559  重叠终点桩号:228.564
      ^130:省份代码:34  路线编号:S244  起点桩号:75.263  终点桩号:75.967  重叠路线编号:S244  重叠起点桩号:75.263  重叠终点桩号:76.59
      ^131:省份代码:34  路线编号:S244  起点桩号:75.263  终点桩号:76.59  重叠路线编号:S244  重叠起点桩号:75.263  重叠终点桩号:75.967
      ^132:省份代码:34  路线编号:S245  起点桩号:189.051  终点桩号:198.133  重叠路线编号:S245  重叠起点桩号:189.051  重叠终点桩号:189.858
      ^133:省份代码:34  路线编号:S245  起点桩号:189.051  终点桩号:198.133  重叠路线编号:S245  重叠起点桩号:189.858  重叠终点桩号:190.244
      ^134:省份代码:34  路线编号:S245  起点桩号:189.051  终点桩号:198.133  重叠路线编号:S245  重叠起点桩号:190.244  重叠终点桩号:191.37
      ^135:省份代码:34  路线编号:S245  起点桩号:189.051  终点桩号:198.133  重叠路线编号:S245  重叠起点桩号:191.37  重叠终点桩号:192.24
      ^136:省份代码:34  路线编号:S245  起点桩号:189.051  终点桩号:198.133  重叠路线编号:S245  重叠起点桩号:192.24  重叠终点桩号:193.176
      ^137:省份代码:34  路线编号:S245  起点桩号:189.051  终点桩号:198.133  重叠路线编号:S245  重叠起点桩号:193.176  重叠终点桩号:195.062
      ^138:省份代码:34  路线编号:S245  起点桩号:189.051  终点桩号:189.858  重叠路线编号:S245  重叠起点桩号:189.051  重叠终点桩号:198.133
      ^139:省份代码:34  路线编号:S247  起点桩号:33.293  终点桩号:33.35  重叠路线编号:S247  重叠起点桩号:33.293  重叠终点桩号:38.64
      ^140:省份代码:34  路线编号:S247  起点桩号:33.293  终点桩号:38.64  重叠路线编号:S247  重叠起点桩号:33.293  重叠终点桩号:33.35
      ^141:省份代码:34  路线编号:S248  起点桩号:93.767  终点桩号:98.767  重叠路线编号:S248  重叠起点桩号:93.767  重叠终点桩号:94.635
      ^142:省份代码:34  路线编号:S248  起点桩号:93.767  终点桩号:94.635  重叠路线编号:S248  重叠起点桩号:93.767  重叠终点桩号:98.767
      ^143:省份代码:34  路线编号:S251  起点桩号:14.011  终点桩号:16.96  重叠路线编号:S251  重叠起点桩号:14.011  重叠终点桩号:14.107
      ^144:省份代码:34  路线编号:S251  起点桩号:14.011  终点桩号:14.107  重叠路线编号:S251  重叠起点桩号:14.011  重叠终点桩号:16.96
      ^145:省份代码:34  路线编号:S254  起点桩号:65.097  终点桩号:65.273  重叠路线编号:S254  重叠起点桩号:65.097  重叠终点桩号:66.649
      ^146:省份代码:34  路线编号:S254  起点桩号:65.097  终点桩号:66.649  重叠路线编号:S254  重叠起点桩号:65.097  重叠终点桩号:65.273
      ^147:省份代码:34  路线编号:S254  起点桩号:65.097  终点桩号:66.649  重叠路线编号:S254  重叠起点桩号:65.273  重叠终点桩号:67.891
      ^148:省份代码:34  路线编号:S254  起点桩号:65.273  终点桩号:67.891  重叠路线编号:S254  重叠起点桩号:65.097  重叠终点桩号:66.649
      ^149:省份代码:34  路线编号:S254  起点桩号:67.891  终点桩号:97.587  重叠路线编号:S254  重叠起点桩号:67.891  重叠终点桩号:68.892
      ^150:省份代码:34  路线编号:S254  起点桩号:67.891  终点桩号:97.587  重叠路线编号:S254  重叠起点桩号:68.892  重叠终点桩号:70.681
      ^151:省份代码:34  路线编号:S254  起点桩号:67.891  终点桩号:97.587  重叠路线编号:S254  重叠起点桩号:70.681  重叠终点桩号:70.794
      ^152:省份代码:34  路线编号:S254  起点桩号:67.891  终点桩号:68.892  重叠路线编号:S254  重叠起点桩号:67.891  重叠终点桩号:97.587
      ^153:省份代码:34  路线编号:S255  起点桩号:65.418  终点桩号:66.022  重叠路线编号:S255  重叠起点桩号:65.418  重叠终点桩号:75.125
      ^154:省份代码:34  路线编号:S255  起点桩号:65.418  终点桩号:75.125  重叠路线编号:S255  重叠起点桩号:65.418  重叠终点桩号:66.022
      ^155:省份代码:34  路线编号:S303  起点桩号:79.369  终点桩号:80.338  重叠路线编号:S303  重叠起点桩号:79.785  重叠终点桩号:80.282
      ^156:省份代码:34  路线编号:S303  起点桩号:79.369  终点桩号:80.338  重叠路线编号:S303  重叠起点桩号:80.282  重叠终点桩号:92.773
      ^157:省份代码:34  路线编号:S303  起点桩号:79.369  终点桩号:80.338  重叠路线编号:S303  重叠起点桩号:79.369  重叠终点桩号:79.785
      ^158:省份代码:34  路线编号:S303  起点桩号:79.369  终点桩号:79.785  重叠路线编号:S303  重叠起点桩号:79.369  重叠终点桩号:80.338
      ^159:省份代码:34  路线编号:S303  起点桩号:80.282  终点桩号:92.773  重叠路线编号:S303  重叠起点桩号:79.369  重叠终点桩号:80.338
      ^160:省份代码:34  路线编号:S306  起点桩号:231.395  终点桩号:241.844  重叠路线编号:S306  重叠起点桩号:231.395  重叠终点桩号:232.832
      ^161:省份代码:34  路线编号:S306  起点桩号:231.395  终点桩号:232.832  重叠路线编号:S306  重叠起点桩号:231.395  重叠终点桩号:241.844
      ^162:省份代码:34  路线编号:S309  起点桩号:2.68  终点桩号:17.539  重叠路线编号:S309  重叠起点桩号:2.68  重叠终点桩号:2.904
      ^163:省份代码:34  路线编号:S309  起点桩号:2.68  终点桩号:2.904  重叠路线编号:S309  重叠起点桩号:2.68  重叠终点桩号:17.539
      ^164:省份代码:34  路线编号:S310  起点桩号:38.212  终点桩号:41.525  重叠路线编号:S310  重叠起点桩号:38.212  重叠终点桩号:43.063
      ^165:省份代码:34  路线编号:S310  起点桩号:38.212  终点桩号:43.063  重叠路线编号:S310  重叠起点桩号:38.212  重叠终点桩号:41.525
      ^166:省份代码:34  路线编号:S312  起点桩号:274.861  终点桩号:286.442  重叠路线编号:S312  重叠起点桩号:274.861  重叠终点桩号:275.165
      ^167:省份代码:34  路线编号:S312  起点桩号:274.861  终点桩号:275.165  重叠路线编号:S312  重叠起点桩号:274.861  重叠终点桩号:286.442
      ^168:省份代码:34  路线编号:S322  起点桩号:11.261  终点桩号:16.561  重叠路线编号:S322  重叠起点桩号:11.261  重叠终点桩号:11.645
      ^169:省份代码:34  路线编号:S322  起点桩号:11.261  终点桩号:11.645  重叠路线编号:S322  重叠起点桩号:11.261  重叠终点桩号:16.561
      ^170:省份代码:34  路线编号:S322  起点桩号:96.227  终点桩号:99.615  重叠路线编号:S322  重叠起点桩号:96.227  重叠终点桩号:98.947
      ^171:省份代码:34  路线编号:S322  起点桩号:96.227  终点桩号:98.947  重叠路线编号:S322  重叠起点桩号:96.227  重叠终点桩号:99.615
      ^172:省份代码:34  路线编号:S330  起点桩号:142.115  终点桩号:143.707  重叠路线编号:S330  重叠起点桩号:142.115  重叠终点桩号:142.942
      ^173:省份代码:34  路线编号:S330  起点桩号:142.115  终点桩号:142.942  重叠路线编号:S330  重叠起点桩号:142.115  重叠终点桩号:143.707
      ^174:省份代码:34  路线编号:S330  起点桩号:360.992  终点桩号:363.381  重叠路线编号:S330  重叠起点桩号:360.992  重叠终点桩号:366.673
      ^175:省份代码:34  路线编号:S330  起点桩号:360.992  终点桩号:366.673  重叠路线编号:S330  重叠起点桩号:360.992  重叠终点桩号:363.381
      ^176:省份代码:34  路线编号:S332  起点桩号:47.925  终点桩号:49.249  重叠路线编号:S332  重叠起点桩号:47.925  重叠终点桩号:51.915
      ^177:省份代码:34  路线编号:S332  起点桩号:47.925  终点桩号:51.915  重叠路线编号:S332  重叠起点桩号:47.925  重叠终点桩号:49.249
